name,symbol,id,percentageChangeMtdUsd,percentageChangeYtdUsd,athTimestamp,percentageDownFromAth,breakevenMultiple,cycleLowTimestamp,percentageUpFromCycleLow,volatility30d,volatility90d,circulatingSupply,priceUsd,currentMarketcap
Kryll,KRL,d91e8bf0-ebd8-4b5f-b7d1-4345aa880fb6,-2.168648201,14.61775941,1616353200.0,63.32625946,2.726746673,1624366800.0,14.24072542,0.668840703,1.931628468,31688781.0,0.236428548,7492132.489
Caspian,CSP,024b1090-32cf-4327-b45e-3befc8583038,-17.07197498,236.2475087,1617998400.0,73.33653386,3.750450129,1621785600.0,28.01494205,1.545564165,1.926539818,449036296.0,0.01650863,7412973.871
Grid+,GRID,dae57686-2bf4-4952-9fb1-d2fc21c14e92,1.231760494,28.52775295,1617811200.0,80.34635675,5.08811515,1621778400.0,22.54468619,0.764731203,0.867538177,39236491.0,0.185873396,7293019.812
Polkamarkets,POLK,9c9f8000-32bb-41fb-9188-c782e0c8920f,-13.98131887,-82.4426106,1620028800.0,93.03397467,14.35538851,1626786000.0,20.22318703,1.491431879,2.468612636,41132744.77,0.17301574,7116612.258
CFI,CFI,b21c2f19-c05c-4cb6-b403-548dbebb2a50,-36.64939488,-80.01357008,1617098400.0,94.47934215,18.11378332,1626775200.0,12.07665049,0.970345776,1.831466278,1678302.0,4.206416152,7059636.641
Matrix,MAN,67ef2839-0548-4550-9cd0-c49430518c91,-13.20110297,-10.14311843,1533844800.0,90.65386389,10.69960878,1584061200.0,332.5066207,1.15758156,2.024773341,214302041.9,0.032806699,7030542.672
AMLT,AMLT,920bc78c-60e6-4e1b-a787-6d1f8f55488a,-5.772503333,140.2287798,1619416800.0,79.17137229,4.801084421,1626670800.0,0.0,0.345923721,1.501073274,292111081.8,0.023855881,6968567.101
Dovu,DOV,059f3f02-7e60-44a1-b1b7-a90d50c3d650,-6.108646831,1231.691846,1515682800.0,99.14333095,116.7311932,1605078000.0,4711.333785,2.850680301,2.364209683,706812517.3,0.009819496,6940542.877
Achain,ACT,b1c4f044-de44-4d86-b787-0fa32d6d041d,-9.261445842,26.89605793,1516914000.0,98.9266316,93.16465802,1584061200.0,164.3827571,1.391236617,1.655237276,991999998.0,0.006987684,6926977.587
Bitcore,BTX,6dd1433c-f2d2-4b68-90ad-35aee20ff3cf,9.158094326,115.8828346,1511672400.0,99.0389203,104.0496434,1569830400.0,302.6814511,2.331762291,2.331916207,18116535.73,0.380261047,6889012.853
PolySwarm,NCT,865cae4a-e4d7-4025-8b44-89d66917349e,-19.66024232,320.3054863,1618401600.0,81.41324916,5.380176496,1626757200.0,3.894784458,1.37053806,1.546616138,1546457130.0,0.004450076,6881851.433
Moonswap,MOON,5f50ba8e-2e15-408f-a3e8-b1a1f892d452,0.844575181,168.7355196,1617123600.0,90.96577133,11.0690136,1626825600.0,24.94901216,1.707023568,1.895942626,24505836.92,0.280495595,6873779.31
SmartCash,SMART,64deeae1-1c3a-41d3-8a04-bf4f8897d6b1,-16.31035552,48.55736173,1515859200.0,99.84236191,634.3644679,1584061200.0,212.6572844,1.263140338,1.645802012,1413859298.0,0.004827062,6817864.179
Monetha,MTH,9f6ad62b-e1e0-437e-b220-ed50945d9bf8,-8.675949761,112.1913423,1515632400.0,97.21099305,35.85505582,1584061200.0,427.6829192,1.249737499,1.841779648,402400000.0,0.016838404,6775773.665
Covesting,COV,7186a068-25a9-4612-a8ff-6d50b28b6640,-4.796408905,2.434047637,1517464800.0,86.31273794,7.306063081,1624604400.0,1064.648639,1.52079499,1.962118197,18000000.0,0.374997254,6749950.569
Everex,EVX,c600b0c0-7e8e-40e4-a2ef-c724ac7eb9cf,-15.65850553,4.199853909,1515355200.0,95.26543521,21.12126549,1584352800.0,222.4423252,1.143719555,1.542853148,22700000.0,0.295887484,6716645.884
POA Network,POA,dd234db1-6f23-45e2-ba84-8fc93af449fd,-10.47467384,17.57316143,1525942800.0,97.54598712,40.74958233,1584061200.0,338.1917586,1.833437512,1.913449891,289734676.2,0.023145188,6705963.418
CyberMiles,CMT,e7242ae7-4904-4981-a68a-c3d7221d13ab,-12.53389787,1.538723428,1515373200.0,98.58097706,70.47102427,1584061200.0,76.69209687,1.345607794,2.701668954,800000000.0,0.008324677,6659741.837
Odyssey,OCN,191e3783-d869-4dd0-b7b7-d87ec761bedb,69.42067321,232.5025819,1526212800.0,98.05695288,51.46555579,1584064800.0,468.0393092,5.227080787,3.600593952,8000000000.0,0.000817815,6519722.019
The Abyss,ABYSS,293df5a5-6266-4804-9888-ea413772382f,4.393247018,128.5511663,1617418800.0,78.95226601,4.751105275,1626771600.0,8.059235918,1.33796599,1.561647733,228664903.2,0.028201458,6448683.57
Agrello,DLT,a31be782-1fc6-451f-8537-211fd929e53f,-2.566574149,37.73469627,1515690000.0,96.17338303,26.13274355,1584061200.0,240.6218512,1.171582912,1.629368042,102735764.6,0.061471895,6315362.146
Insights Network,INSTAR,20789344-995a-4378-90f1-e74b268ad99b,49.32321766,-9.889640247,1616832000.0,40.99171358,1.694677241,1621821600.0,116.8752132,3.455657078,2.883015492,196753507.9,0.032084624,6312762.376
Kambria,KAT,76c3e42b-af79-4373-b703-534f3a001b02,70.2094401,111.3829708,1617588000.0,83.89859856,6.210639513,1624366800.0,78.13125068,2.555288342,2.432257455,2187206123.0,0.002853466,6241118.999
Turtlecoin,TRTL,359d1f92-019e-4670-8b74-3a9748f091d3,-24.09768708,430.627826,1617670800.0,93.98780607,16.63286334,1626807600.0,8.706933687,0.798320691,1.832395971,106000000000.0,5.75e-05,6106306.382
PowerTrade Fuel,PTF,e5b72a50-6535-42dd-aa49-c4f8fc25c5fe,-21.353553,-10.73727831,1617710400.0,90.07234044,10.07286757,1626760800.0,13.38934674,1.108726604,1.495645704,23311586.04,0.260361105,6069430.301
Einsteinium,EMC2,e2f15667-0f1a-4caa-ab9f-d18587804a30,-90.98998818,-62.76763855,1512604800.0,99.00766623,100.7725457,1577703600.0,21.217179,7.999123358,4.989870858,221855618.5,0.027239711,6043283.027
E-Dinar Coin,EDC,25308da9-1e77-4d5b-a719-9cd35dd4df38,-4.154150795,-82.18910474,1617440400.0,98.30895784,59.13513114,1624852800.0,118.3819199,3.140822749,3.021872486,2670645792.0,0.002251068,6011805.149
EPNS - Ethereum Push Notification Service,PUSH,054cb0f7-358b-4082-85c8-2fe30d6f128e,-29.52198571,-62.34555595,1623942000.0,62.79578997,2.68786785,1626829200.0,13.42510607,1.557335901,1.492425021,7921780.0,0.736660527,5835662.626
Opium,OPIUM,964f79e5-6e90-448c-8354-e4814dde4a06,-18.48496348,-91.0134958,1612425600.0,94.08234119,16.89857479,1626778800.0,20.56709842,1.632015483,1.831156228,4161204.0,1.376875018,5729457.831
WHITE,WHITE,05239284-e202-4494-a9db-ba0bfee255e8,5.960417112,-71.35704278,1613304000.0,88.9298782,9.03332428,1624694400.0,18.2646636,1.10829015,1.490361965,8888.0,644.4828303,5728163.396
Konomi Network,KONO,3f0eff79-2bf6-47af-969d-4483dbcbc357,-28.89107602,-90.27172746,1619557200.0,90.11074097,10.11198106,1626699600.0,25.22733557,1.629579245,1.958584008,20572445.22,0.278415021,5727677.77
CyberVein,CVT,504d0a12-8c92-4f45-991f-afbae61667f5,-63.45070887,-95.47749643,1618318800.0,98.41107137,62.93548865,1626847200.0,4.475367622,2.589544352,2.530919253,1060404496.0,0.005394175,5720007.33
YFValue,YFV,c32a29f0-d95c-40a1-9870-e33fcfb42158,-10.6211637,-43.80559109,1600405200.0,89.81305197,9.816482792,1606903200.0,72.41283793,0.47930997,0.974800223,4633852.055,1.231879493,5708347.321
Ambrosus,AMB,bbc7b95d-cfdf-4918-b43a-710a35a9872a,1.62330665,106.8084801,1515258000.0,98.43522087,63.9067826,1584352800.0,396.8695807,1.209866932,1.899944351,211042559.1,0.026878851,5672581.448
Myriad,XMY,a1913dde-268c-43e9-94a9-059ca64057d2,-13.72809312,64.24449163,1515279600.0,94.65249775,18.70031938,1584061200.0,470.5081754,1.584398076,1.847819397,1790088250.0,0.003168832,5672488.698
MediShares,MDS,d441e565-c938-4781-bd1d-eaad28cf1cd2,6.615354534,83.04332648,1520013600.0,98.32494142,59.69940468,1584061200.0,193.0199119,2.285266993,2.25854232,1310099624.0,0.004311496,5648489.232
ROOBEE,ROOBEE,050cd820-2c82-4222-892c-e6f2859625c7,-39.66858742,8.491410537,1620061200.0,90.70703564,10.76082896,1626786000.0,8.862531814,2.595713623,2.267051594,2514064776.0,0.002226017,5596350.75
Viberate,VIB,2f5699b1-a508-42db-9db9-e411355ad8ff,-18.41787388,50.27225278,1515906000.0,96.00494399,25.03093819,1584061200.0,334.6810847,1.291974347,1.893397028,196825000.0,0.028188597,5543688.692
UnlimitedIP,UIP,a93caa4a-6f35-4f22-b6a2-9c121ac21d61,-11.47785454,120.7083985,1564383600.0,96.2994512,27.02301888,1609257600.0,127.809287,1.112813541,1.784781586,1334112918.0,0.004097701,5466796.225
PieDAO,DOUGH,10e854b8-c415-418d-9c21-57a850462bde,-21.88110137,-54.53818809,1618538400.0,84.30944079,6.373259147,1626825600.0,10.06151204,1.821079517,1.527970935,15077132.0,0.36248022,5465162.126
Insureum,ISR,11a7cfef-0497-44c8-a243-35e2a659cc1b,49.41062356,1088.951843,1616504400.0,87.31347084,7.882376551,1625925600.0,39801.85276,5.093343617,4.007469088,214048583.4,0.025102337,5373119.625
PumaPay,PMA,4d64bce5-a773-465d-b515-f047ca23913b,25.56587584,-39.53334804,1540375200.0,91.6458128,11.97004539,1577152800.0,175.3144278,2.074977827,1.936470648,30896432231.0,0.000173251,5348308.903
Mysterium,MYST,8251125e-c553-46e2-9432-55a833c911ca,-15.12288018,35.89183392,1515456000.0,94.83888918,19.37567384,1594501200.0,176.7684514,1.393389293,1.864011098,20033628.0,0.266713773,5343244.517
Unistake,UNISTAKE,5005d2af-955a-49fd-8026-92614af5f1ab,-11.23408163,-87.17900815,1614880800.0,88.10133115,8.404301459,1626750000.0,12.98540959,0.673451359,1.355470345,177523375.4,0.030006826,5326913.026
OctoFi,OCTO,9878db8f-3d4c-4e6e-9cd3-4bba388c5c64,-14.38546309,-93.09174678,1613772000.0,94.25286738,17.39998127,1626818400.0,6.160668449,1.612561353,1.773688035,797623.175,6.650279109,5304416.738
LinkEye,LET,181b729f-6199-432c-af7f-0dbde357761f,-53.41876132,-42.24615002,1516856400.0,95.14070378,20.57911178,1584061200.0,548.3010249,4.828823022,3.330533818,859999000.0,0.006165755,5302542.763
Hydro Protocol,HOT,ae66bec5-57be-45bc-895f-c241730149b6,21.92168657,133.3240522,1518836400.0,94.52929962,18.27919519,1584061200.0,744.2328849,2.931883085,2.305807104,702000000.0,0.007550765,5300636.937
Circuits of Value,COVAL,f256d231-e115-4cf4-9988-87e7754147b3,-12.63641368,317.3743845,1515279600.0,89.59848275,9.613982035,1558969200.0,1887.562752,2.290905923,2.218273342,1000000000.0,0.005286386,5286386.431
Hedget,HGET,eb965694-c1b1-47bb-a79e-eeb9de4dadba,-28.79861261,48.57418182,1617217200.0,72.31840922,3.612509151,1626775200.0,19.04924669,1.166047827,1.173980171,1751448.0,3.010205981,5272219.244
Plasma Finance,PPAY,3be738c5-ee8d-406c-9055-e30a415b6baf,1.03937331,-86.51329134,1618286400.0,89.6712954,9.681756224,1625742000.0,24.21458306,1.618841346,2.177233287,123116295.5,0.042716677,5259119.087
Hakka.Finance,HAKKA,0ceffaaa-3a16-40f0-aa02-f83af73689b8,-10.12091405,-36.74961112,1599411600.0,91.02070068,11.13672642,1604228400.0,15.22333273,1.2200235,1.150924285,228201807.2,0.022575629,5151799.443
Monolith,TKN,1c7fafc5-eee5-46c9-aca2-1f3d70cec523,1.216738862,-48.86600887,1620536400.0,79.49234346,4.876227559,1624824000.0,6.174178143,0.447748936,1.05985981,33209550.72,0.154622973,5134959.477
Egretia,EGT,48c1c1ff-15b8-48ab-b064-9f40115818e0,-4.418465335,108.285277,1562724000.0,98.69044847,76.36201975,1584061200.0,125.3554511,1.421930117,1.804999285,4218701582.0,0.001213792,5116826.756
Blocklancer,LNC,a507098e-8ca4-49d2-a63a-a6d7df2b8f12,-6.51977327,78.33029391,1523307600.0,68.27947399,3.152532842,1594652400.0,1044.208381,0.398884809,0.790992823,120140384.2,0.041921249,5036434.999
IOT Chain,ITC,54a3d32a-d54b-48ce-9309-8a36c0a0e3cb,-19.42921145,43.56844793,1515679200.0,98.85767332,87.54063275,1609376400.0,53.09706947,1.306324689,2.175476168,87214657.48,0.057362765,5019411.995
SwftCoin,SWFTC,7878b724-4f6f-41cf-ab4e-74686b5b5e5b,-17.80621211,62.91376817,1515693600.0,98.16503247,54.49687703,1584061200.0,145.3918096,1.021772692,1.735692649,4004999999.0,0.001220803,4883678.37
Neurotoken,NTK,779a060e-72bb-4a9d-8b10-ff66c1fd4041,39.95032559,438.5668847,1525903200.0,88.13223468,8.426186167,1610557200.0,1172.603325,2.262753618,3.047647481,78906617.72,0.060992405,4812704.399
DATA,DTA,b174ade3-831d-4f3b-b7e4-4fe57e7e295f,-8.070923743,18.33069418,1516863600.0,99.36618633,157.775077,1584352800.0,218.0353633,1.364460632,2.619798075,11500000000.0,0.000418443,4812096.6
Bibox ,BIX,0f5d8705-bb0b-4d11-9431-29af46982ecd,-14.90962475,1.861887431,1532926800.0,94.43052159,17.95500271,1604473200.0,12.21696915,1.114254874,1.652040477,85430525.27,0.056157843,4797594.029
PCHAIN,PI,08fba30b-ba24-4bbb-9f02-bef1247f3060,-8.807616463,-34.61019272,1620612000.0,91.66296154,11.99466699,1624845600.0,178.9918229,3.263877849,2.680956988,830464213.0,0.00575695,4780940.721
DigitalNote,XDN,e8be3ffe-8ad9-46e0-ba96-3c5d9ffe5251,-51.59838939,10.15926845,1515261600.0,99.07310628,107.8872339,1584363600.0,910.1814121,4.139076724,3.066065761,4903786505.0,0.000971025,4761697.814
QLC Chain,QLC,d9177097-cd3a-4bc3-81a7-33d17361db66,-20.9266856,33.97386039,1525381200.0,92.09927213,12.65706169,1584061200.0,262.8686999,1.246673613,1.728187042,240000000.0,0.01978854,4749249.671
Feathercoin,FTC,0aa2c5fb-96e0-438a-a78a-227d7c39737a,-22.31427828,45.74325267,1515337200.0,97.13788919,34.93924816,1584352800.0,398.3281265,1.628024204,1.661062571,236600238.0,0.020261339,4657884.802
CoinPoker,CHP,a1c93aaa-fbe8-4432-be75-9bddcd64de76,32.32461584,94.40824941,1519365600.0,90.91704257,11.00962993,1551052800.0,868.6974382,14.72331642,11.11035569,274720612.0,0.016556486,4548408.092
Cryptopay,CPAY,f3693d94-4c24-417f-8fa7-abfbcb10b056,-24.6797297,12.14795193,1514872800.0,82.01773473,5.561034637,1547125200.0,671.0494952,1.685525334,1.349928661,68380685.0,0.066265108,4531253.458
YOYOW,YOYOW,573c53f1-7b58-4074-83c7-6514e78cfcfc,-16.39646958,-21.64349894,1515225600.0,98.51864148,67.50560312,1584352800.0,87.28208035,1.242396563,1.737379307,500262867.7,0.008948584,4481773.362
DOS Network,DOS,d378e7cf-7546-4ced-ad13-d5eb6bdbb5c6,-20.52973288,-46.76752436,1597366800.0,89.76758297,9.772862045,1626753600.0,13.30901459,1.378382549,1.707209051,135939017.4,0.032654238,4438985.023
Lamden,TAU,359c01d0-0b43-4854-b2c0-f8b8da20e853,20.25555607,21.33890474,1525518000.0,91.89480361,12.33776398,1568314800.0,644.8795237,2.025679425,2.391511021,142215728.2,0.030668641,4361563.102
SingularDTV,SNGLS,7939bcdb-abcc-459d-b01e-c00f2551d7ce,-13.00058001,49.41283298,1515340800.0,98.44991508,64.51259476,1584061200.0,143.0540299,1.270707455,1.672575186,600000000.0,0.007265377,4359226.414
THEKEY,TKY,018f00ce-01c6-4a3d-acd0-561641ab3660,16.95061024,132.333311,1524841200.0,97.94842267,48.74298358,1584061200.0,462.4534955,3.137844466,2.776009977,6210789109.0,0.000698092,4335896.931
Basis Cash,BAC,10f56764-4d08-4547-9fb7-374b9a9601b2,3.128963612,-92.10076009,1606838400.0,99.95701353,2326.313164,1624633200.0,11.16422584,0.999206012,2.189797078,54723613.74,0.079026119,4324594.829
Leverj,L2,473ab804-d683-46da-8175-44a9c195c2fb,-20.56862203,-58.49850073,1611936000.0,95.07200392,20.29222394,1624636800.0,10.53816509,1.236689199,2.15363087,289851335.5,0.014812224,4293342.869
HyperSpace,AMP,3881406b-c4b1-4699-a242-aab303f946ff,-25.47856977,585.784044,1515506400.0,96.27208258,26.82462854,1580608800.0,3159.307006,1.1521238,1.940180346,100728564.0,0.042568696,4272511.415
Hord,HORD,1d101bfc-84f6-4fb7-a4a8-4b4f2445796f,-6.262853581,-66.23438456,1620795600.0,94.79137804,19.19893607,1624723200.0,18.23881455,7.508192828,6.007767932,48182314.94,0.088412832,4259934.917
WePower,WPR,a2181754-f9ad-4fc0-b246-f4aeec8390db,-50.7153153,-16.78505479,1519462800.0,97.84418544,46.38617901,1584061200.0,123.2612897,2.076072407,2.020240216,688788615.5,0.006099793,4201468.122
Swarm Fund,SWM,b9544b61-a4b6-4a2e-9a2f-d92767c0f2ea,-31.91840822,354.2777973,1618444800.0,89.33008521,9.372146069,1624352400.0,24.58134436,1.105328457,1.91864919,78189670.12,0.053676017,4196910.097
SIRIN LABS,SRN,9e022e64-1f94-4a2c-8f55-5c3a8eda57b7,-17.02756552,-67.05904489,1518591600.0,99.45638455,183.9535654,1584061200.0,134.3581758,1.42377099,1.513703224,491820906.4,0.008505915,4183386.956
HitChain,HIT,533f5c0f-72e8-42bb-b2c9-0e0a11bd273a,-10.94767337,140.5681398,1533848400.0,94.35395963,17.71152762,1608764400.0,162.8203788,1.380641564,1.735236099,61440000000.0,6.76e-05,4154527.624
Tower,TOWER,bd10fe6b-112e-4932-a941-8c9d73314b6c,11.94559398,-9.629852686,1616299200.0,85.69471347,6.990422719,1624363200.0,41.01780437,2.010311177,2.057934613,223496545.4,0.017882369,3996647.684
Float Protocol,BANK,984d1f51-7a1a-4352-b20e-32f3322e3648,-29.00635203,-88.53312074,1619708400.0,96.09994009,25.64063175,1626822000.0,7.318403047,1.141406552,1.653457107,75325.14228,52.74252805,3972838.429
KIRA Network,KEX,7b3eb75b-5397-489a-9430-3fe3567769fe,-8.044862689,19.91978928,1613592000.0,86.84540205,7.601904701,1626778800.0,13.43511702,1.127715264,1.437398967,12532083.0,0.31599546,3960081.33
SmartMesh,SMT,1b60efb9-cc31-4a4f-8468-6570694b9034,2.538459294,40.45121306,1515765600.0,98.12470485,53.32493935,1609362000.0,53.15827901,2.419660427,1.877448303,1340519343.0,0.00291208,3925925.634
Kcash,KCASH,89dd550e-75b0-4500-a472-5ad6462a378f,5.171317333,-50.46418064,1518919200.0,96.02900854,25.18262784,1584061200.0,241.9813698,2.252483054,1.950079795,445499083.5,0.008758112,3902841.519
Ruff,RUFF,832fa82a-df42-427d-95ca-790e4ad639d7,-23.66987915,-36.705369,1518228000.0,97.68170357,43.13512228,1584064800.0,55.63333149,1.410254647,1.938572333,980500000.0,0.003854491,3779328.021
LABS,LABS,dcd3f016-82f0-4ac6-87ab-8dbd02be5835,-12.91627697,-88.43122096,1616882400.0,96.43284687,28.03355962,1626786000.0,17.66484432,1.750023817,2.353131876,756966670.0,0.004809101,3640329.012
Seele,SEELE,0995d4ae-0308-414f-85de-f472cf697468,-4.821215723,-57.37077501,1574575200.0,97.15452503,35.14351767,1624366800.0,13.79734788,1.050428543,1.241613662,699592066.3,0.005189028,3630202.753
QunQun,QUN,dd9356f0-839b-4959-80b2-d3bbe4aec892,-13.75565318,142.006632,1516849200.0,96.13831156,25.89540862,1609783200.0,177.8806433,0.971149052,4.148088505,729777775.1,0.004975563,3628470.185
YF Link,YFL,8345e4d1-6409-4689-924a-3e15e7ec4085,-25.72319819,-80.02011449,1606168800.0,94.07161661,16.86800489,1626825600.0,6.611371574,0.806980995,1.701215539,51502.73938,69.8285701,3596362.647
DAOstack,GEN,c889e9ae-cf36-4cab-a784-419a53d7acb1,-12.22605171,-44.28715036,1618020000.0,84.98005601,6.65781444,1626332400.0,3.794597124,0.820157817,1.450566174,48507938.99,0.073955806,3587443.704
MTLX,MTLX,95231160-c6ae-4c76-b631-ddcadd2446d0,-21.65768558,-69.17478643,1618696800.0,73.96103642,3.840398628,1626782400.0,8.441194067,0.799325495,1.203625229,1123003.116,3.188494659,3580689.437
Game Com,GTC,415b1b9d-d69a-4e7d-8015-6bb10593d34f,-6.477789128,-2.373657819,1623621600.0,99.95361598,2155.915003,1626750000.0,11.11804042,5.944560004,4.672193163,761444189.8,0.004698932,3566986.295
INT,INT,1b91dab2-7a0c-4e3f-8181-65c2758f22f6,-11.4021115,15.56670886,1524542400.0,98.46240048,65.03644075,1608793200.0,72.63278253,1.444646417,2.583858786,449560377.0,0.007947878,3564720.171
TERA,TERA,3a84901d-4fc0-4d6f-b90c-aa059959c8ce,-37.12990284,-12.19198171,1618268400.0,84.99172338,6.662990196,1626501600.0,34.94848486,4.19044954,3.304775558,844711128.0,0.004199464,3547333.91
FLO,FLO,4d3cb5c0-88a2-46a0-82a2-ceeefeba23aa,-31.38774668,85.07703922,1515625200.0,94.17390752,17.16416284,1610391600.0,121.5319196,1.338309534,1.787268676,152351008.3,0.023129976,3523875.169
Wings,WINGS,229847a7-dce7-4afb-8855-18c1fa0ea2c2,-8.974679885,2.610399008,1515326400.0,98.57305037,70.07955852,1610535600.0,100.5464565,1.131246576,2.289854789,99999993.85,0.035105175,3510517.277
Medicalchain,MTN,18ad48da-4092-4973-b3f3-ae42c1e1cc95,-20.65648056,591.2504086,1518001200.0,97.28046204,36.77095204,1609700400.0,713.6313472,1.790973909,7.205489703,320948761.3,0.010916616,3503674.278
Genaro Support Program,GNX,be8570a9-5805-4df7-a59c-8ed7898886d8,-20.79308869,74.49625865,1515682800.0,98.6869402,76.15799344,1584352800.0,238.5841465,1.29750037,1.625771682,273721060.7,0.012798411,3500735.25
Big Data Protocol,BDP,ba15d9e9-7be0-4ea3-b275-650e4118da4a,-24.1885838,-94.95001335,1617008400.0,97.39360491,38.36716865,1626753600.0,17.7473743,1.335102091,2.216534022,27793498.39,0.124629276,3463883.592
NaPoleonX,NPX,972cb760-4d22-400a-a866-46fa7fffffa2,-22.42766274,-38.35942931,1617804000.0,99.87076517,773.7852367,1626811200.0,9.842500506,0.643419733,2.330471194,25330000.0,0.135680376,3436783.913
U Network,UUU,a04ac6c2-959a-40df-ba76-9ed74da028d5,-6.408708802,6.151580047,1564016400.0,96.64917736,29.84341783,1624366800.0,19.37264497,1.89738238,1.738415998,9994600000.0,0.000339814,3387949.109
Pluton,PLU,2bc31a40-ddfd-45f3-80b8-067c290ee85c,-16.03386576,-19.72780795,1507878000.0,97.68737885,43.2409778,1544140800.0,1223.814437,1.419956052,2.081561048,851999.5,3.9519,3367016.824
HEROcoin,PLAY,fb765f4c-8e18-458d-8936-83209f138714,-16.87117212,272.66948,1617300000.0,80.80220197,5.208930726,1626804000.0,27.223772,2.042792395,2.561742699,248635771.6,0.013513314,3361228.105
SakeToken,SAKE,75b00c9a-93e5-4531-9e2e-b73dfc11e22a,-32.43197068,140.1703798,1616418000.0,94.19641393,17.23072577,1626753600.0,13.93115787,1.483867029,1.831557777,99190156.16,0.033562098,3329029.754
Global Social Chain,GSC,491ac44f-c3cb-48ea-8381-2c4402ed6317,-8.325011217,88.17260899,1526551200.0,97.70874779,43.64425684,1584061200.0,175.6651941,1.262485067,3.022725789,584249230.3,0.00567026,3312844.981
Dev Protocol,DEV,50be0359-9564-4f8c-9336-b4a0ea356f77,-18.95751627,-76.31520433,1620507600.0,84.74996472,6.55736188,1626775200.0,35.34893956,0.848145042,1.970318013,1118004.725,2.914354698,3258262.322
Monavale,MONA,e1c10d37-1ff5-4997-8e96-4055aa7bc7ce,-14.81402631,-24.47517219,1616209200.0,86.21691958,7.255272183,1626771600.0,20.67940235,1.132555184,1.422115911,8200.646022,396.2635674,3249617.247
Unitrade,TRADE,d7609601-58ec-4d6d-9dc2-8a6d23f371e1,-25.02810216,-23.34673112,1616338800.0,87.80385,8.199308797,1626818400.0,12.45927381,0.736992026,1.271095194,28455721.99,0.112343228,3196807.676
EDUcare,EKT,963f7240-a47f-40ea-8bb6-a8f9ba1950bd,-20.35560214,134.9285122,1571173200.0,97.53884171,40.63127524,1609286400.0,147.7289145,1.209453204,3.350409695,724297908.5,0.004408843,3193315.66
Cred,LBA,9d989de7-9000-4ee5-86a4-92796fc59f0e,-44.15779334,45.42495533,1527350400.0,98.24137048,56.86245972,1611885600.0,145.0895169,17.59961567,11.57440509,990410204.8,0.003191849,3155240.004
FolmCoin,FLM,aabe451a-0166-4deb-b4b5-c19578a44da0,-5.990335182,152.5204528,1617757200.0,72.56638374,3.645162893,1626771600.0,10.22507739,1.260595908,2.019423432,9662813.0,0.326445075,3153703.605
Auctus,AUC,6b410c04-9952-4ca5-b9b8-d1bdd02a5764,-13.04694324,-42.63739996,1617382800.0,91.39236184,11.61758872,1626526800.0,3.491265196,1.060208249,1.299546648,54013690.4,0.058072054,3136685.967
FORCE,FOR,bfb9d98d-6a30-44ca-93a9-d5fc8d816cc0,-14.03447554,43.23189432,1618210800.0,86.61801305,7.472731843,1626771600.0,11.82566137,1.284481986,1.824492951,140516265.4,0.022311248,3125093.733
Flixxo,FLIXX,b3db3e00-69ca-4d35-89a8-732370615db7,-21.60010529,169.396676,1617213600.0,68.76612874,3.201652436,1621778400.0,84.7303725,2.06107941,2.152356371,84323674.75,0.036790311,3102294.215
SunContract,SNC,6cc65da0-9f46-41cb-9916-550dda38f773,9.47786128,-58.42930209,1520049600.0,94.44447198,18.00008922,1544886000.0,131.6614215,1.264508699,1.39022738,122707502.7,0.024855259,3050017.439
Tripio,TRIO,d91d9832-c2bc-4517-aa2d-a896b531d3d4,-2.551995656,5.235077387,1526968800.0,96.57835234,29.22568595,1605142800.0,70.20775627,1.172964643,2.067518868,3750000000.0,0.000810111,3037294.205
Gameswap,GSWAP,3c7383e9-c54d-42ce-9a35-86570a798b4c,12.77985519,-70.80512339,1616421600.0,93.30924816,14.94600345,1624356000.0,36.950566,2.155657019,2.224618119,11202090.1,0.268353795,3006123.387
CoTrader,COT,5e991493-0232-46ee-a276-9f0eb5f0ecb6,21.41493176,23.7111126,1616986800.0,89.95324494,9.953462527,1623477600.0,44.97380534,1.38552408,3.908704107,18886520618.0,0.000154093,2910284.494
BOLT,BOLT,a7b446f8-1f56-4cf4-aeaf-7d08669a605f,-16.20625929,2.964907573,1561046400.0,90.74476169,10.80469207,1585497600.0,367.5111435,1.376758019,1.688564113,991283100.0,0.002891473,2866268.725
yAxis,YAXIS,ecbc8ae7-8b47-4c46-a334-33e3f36bb1f4,-42.65614166,-23.57441993,1619064000.0,96.30608327,27.07153607,1626753600.0,15.45907503,1.3991282,2.029326084,931896.3972,3.07380744,2864470.079
XMax,XMX,da199f00-2a21-4aba-a0be-9836b32b4e25,-13.32039543,10.42456679,1561676400.0,96.31606,27.14485034,1609819200.0,22.07117871,0.9814487,1.733756101,12880911811.0,0.000221222,2849544.803
Harvest Masternode Coin,HC,2c6492e3-b9ac-4e40-8176-725a99af6710,-4.470207028,6.033937027,1561496400.0,90.23323382,10.23880353,1609257600.0,13.96120302,0.980380964,1.645015814,4416999.68,0.642030827,2835849.959
1World,1WO,c1509c4f-fcdd-4f8c-8cbc-413710524500,-5.66887508,-13.28780848,1581512400.0,81.35436794,5.363186385,1585296000.0,2143.588808,0.862548947,1.394991224,37219452.96,0.07593868,2826396.126
Litex,LXT,c64a8969-dff3-48cd-b63c-b049536dd17b,-12.96236216,19.79415642,1566039600.0,97.16242946,35.24141464,1604527200.0,37.91245433,1.34271897,1.581389825,2000000000.0,0.001410736,2801785.306
