"name","symbol","percentageChange90dUsd","percentageChangeYtdUsd","athTimestamp","percentageDownFromAth","breakevenMultiple","cycleLowTimestamp","percentageUpFromCycleLow","volatility30d","volatility90d","sector","category","circulatingSupply","priceUsd","percentageChange24HrUsd","currentMarketcap"
"MyBit","MYB","","","1515880800","99.99561080170346","22783.203957516234","1586876400","287.9869823721393","","","","","157187027.13015482","","",""
"UMX","UMX","-78.02865290827542","-33.440543208924886","1616587200","92.21355492166245","12.842831227077808","1624690800","52.49934512493065","1.412588356619608","1.8061783536778067","Decentralized Exchanges","Financial","","0.5776349408541863","8.701168488886976",""
"EventChain","EVC","","","","","","","","","","","","31250497","","",""
"Serum Ecosystem Token","SECO","","","","","","","","","","","","","","",""
"Amon","AMN","","","","","","","","","","","","711344960.4769783","","",""
"Node Runners","NDR","","","","","","","","","","Gaming","Media and Entertainment","23376.8","","",""
"RAI","RAI","1.454023101961523","-6.55845049383453","1614405600","11.642331735006895","1.1317636823562436","1621425600","13.431352337109844","0.0999981994210785","0.2511223372311476","Stablecoins","Payments","","3.003573795255174","-0.3725472833514984",""
"Spectrecoin","XSPEC","","","","","","","","","","","","0","","",""
"Cryptaldash","","","","","","","","","","","","","1000000000","","",""
"Xend","XEND","","","","","","","","","","Derivatives","Financial","19822691","","",""
"Nyzo","NYZO","","","","","","","","","","Payment Platforms","Financial","11919651.239873","","",""
"Digital Bullion Gold","DBG","-73.76288031163094","-58.15665167296963","1512673200","95.45698568767016","22.011817072334004","1626771600","0","0","0","","","","0.00029718097036076106","",""
"HashBX","HBX","","","1555246800","75.13769804861397","4.022153708676407","1565326800","0","","","","","629280962.755261","","",""
"Safe Haven","SHA","","","","","","","","","","","","3005855396","","",""
"Ycash","YEC","","","","","","","","","","Currencies","Payments","11371043.75","","",""
"Bounty0x","BNTY","","","1518724800","98.31935057334626","59.50080868388154","1544490000","2343.2637155650777","","","","","232720096.676385","","",""
"Zclassic","ZCL","","","1515319200","99.76059539821253","417.7029148703448","1561813200","98.98570242266783","","","","","9255333.03","","",""
"Value Liquidity","VALUE","-73.18912085601751","-35.1331682104242","1613347200","85.19844357824594","6.756046266393215","1626768000","7.2665849371930324","1.203164249034748","1.6049208647136775","Payment Platforms","Financial","","1.3010512755229136","5.310603083243548",""
"HyperCash","HC","","","","","","","","","","","","45071909.329052","","",""
"Siren","SI","-70.0249782300021","-77.61393475911105","1616205600","83.64013615339385","6.112520308091986","1626786000","19.27211370108867","1.1684208431998913","1.5968262691200483","Derivatives","Financial","","0.5663440778913822","16.99396755916676",""
"Sharering","SHR","","","","","","","","","","Misc","Infrastructure","2311666396.2665753","","",""
"Hush","HUSH","","","","","","","","","","","","10427076.981125","","",""
"HeartBout","HB","","","","","","","","","","","","53495266.94719233","","",""
"DigitalBits","XDB","","","","","","","","","","Stablecoins","Infrastructure","774197851.9410307","","",""
"NativeCoin","N8V","","","","","","","","","","Currencies","Payments","24809179.86459219","","",""
"Neumark","NEU","","","1478250000","98.35208862057503","60.68287484906777","1485338400","3.19179552664298","","","","","0","","",""
"PirateCash","Pirate","","","","","","","","","","Currencies","Payments","25759163","","",""
"Hue","Hue","-86.02468886715889","113.05650128896269","1616914800","97.94908492538225","48.75872299033997","1626559200","7.501523582470204","1.2137592659857208","1.459996307691919","","","","0.04001064596331171","",""
"WeTrust","TRST","","","1515859200","99.68778317858632","320.29023787768955","1594490400","0","","","","","92147500","","",""
"Ethereum Gold","ETG","","","","","","","","","","","","20199973","","",""
"RChain","RHOC","","","1564887600","81.60208857392107","5.435399577924407","1569830400","4.430684900368635","","","Smart Contract Platforms","Infrastructure","613715341.0833606","","",""
"MicroMoney","AMM","","","1518919200","98.82315628064917","84.9730498244591","1543345200","19.305444384957955","","","","","15777256.479179","","",""
"Phantomx","PNX","","","","","","","","","","","","48495524.500467","","",""
"Moonwolf.io","WOLF","","","","","","","","","","","","","","",""
"Helmet Insure","HELMET","","","","","","","","","","","","35203708.44340428","","",""
"DopeCoin","DOPE","","","1514718000","99.49834827563622","199.34148562297096","1558569600","16.489663527966304","","","","","116845228","","",""
"Mobius","MOBI","","","1546405200","69.24905639216146","3.251932730106844","1569355200","43.34054431206219","","","","","533172141.0023689","","",""
"0Chain","ZCN","","","","","","","","","","","","48400982","","",""
"Index Cooperative","INDEX","-55.55952407923145","147.92065105178384","1620540000","68.63234831328162","3.1879976543587354","1624694400","42.68878865825971","1.5252096864913618","2.3468644256766047","Asset Management","Financial","","20.06998092765923","",""
"Bismuth","BIS","","","","","","","","","","","","21593916.36509687","","",""
"ALPACA","ALPACA","","","","","","","","","","Decentralized Exchanges","Financial","6618686","","",""
"Spacemesh","SMC","","","","","","","","","","Smart Contract Platforms","Infrastructure","","","",""
"Etherparty","FUEL","","","1515690000","99.44050602131944","178.73293334778552","1584061200","156.62734755885793","","","Application Development","Infrastructure","999999999.9999999","","",""
"JULB","JULB","","","","","","","","","","Decentralized Exchanges","Financial","","","",""
"Dyfn Network","DYFN","","","","","","","","","","Decentralized Exchanges","Financial","17543152","","",""
"XYO","XYO","","","1556895600","80.66890345070613","5.173012288516697","1569664800","31.23192473066551","","","","","12844821265.9205","","",""
"Anoncoin","ANC","","","","","","","","","","","","2110316.862","","",""
"MobileCoin","MOB","","-7.802130071112937","1626026400","16.11786452498242","1.1921489532152263","1626836400","3.8440285923277098","0.5158800145976868","","Payment Platforms","Payments","","9.213913250240775","1.5591640192216463",""
"MEET.ONE","MEETONE","","","","","","","","","","","","1913271866","","",""
"TrustDAO","TRUST","","","","","","","","","","","","18123678.6179","","",""
"ECC","ECC","","","","","","","","","","","","0","","",""
"LATOKEN","LA","","","1518854400","94.07915502127726","16.889481207388783","1533772800","13.344007312686843","","","","","380104462","","",""
"LPOOL","LPOOL","-94.20301250365866","-97.42684407703949","1614229200","97.88472324858427","47.275137843344254","1626789600","26.45190256489265","2.6930460237831175","2.2784658709879597","Asset Management","Financial","","1.0375473828743746","15.633025092646866",""
"BuzzShow","","","","","","","","","","","","","","","",""
"Propel","PROPEL","","","","","","","","","","","","","","",""
"Phore","PHR","-37.0386435020878","102.91214765830846","1519074000","89.55596710494424","9.574845369104542","1586862000","366.8708062651971","0","1.8677793154739166","","","24557936.07323677","","",""
"Minereum","MNE","","","1503439200","99.91916767222455","1237.128791809771","1544950800","87.36175358700082","","","","","12769171.75424","","",""
"Gcash","GCASH","-56.05408289306827","97.86714759288463","1616472000","0","1","1616472000","95.2617876164382","0","0","Gaming","Media and Entertainment","","0.005014747702683927","",""
"MimbleWimbleCoin","MWC","","","","","","","","","","","","10756447.6069404","","",""
"Azuki","AZUKI","","","","","","","","","","Gaming","Financial","11284983.79237026","","",""
"CREA","CREA","","","","","","","","","","","","19327713.4721","","",""
"Selfkey","","","","","","","","","","","Identity","Financial","4640469445.705637","","",""
"Pitbull","PIT","","","","","","","","","","","","","","",""
"Bitcloud","BTDX","60.60734915836906","249.52535061305264","1511647200","85.81598410797699","7.050189506361122","1594789200","880.7492937366331","12.742872151574684","18.094359868816355","","","37050346.79349247","","",""
"SafeMoon","SAFEMOON","","","","","","","","","","Rewards","Financial","585536366402812","","",""
"BLAST","BLAST","","","","","","","","","","","","47787478.64351899","","",""
"Twinci","TWIN","","","","","","","","","","","","200000","","",""
"Solaris","XLR","","","1555574400","38.63994467650224","1.6297247366024639","1559170800","32.64540282141526","","","","","1448441","","",""
"Step Finance","STEP","","","","","","","","","","","","4000000","","",""
"Ethersocks","SOX","-92.92731804148166","-92.92731804148166","1619532000","94.16465219255583","17.13693909940203","1626426000","3.303443056645334","0.0987256789562693","4.127994032279626","","","","94.78392284082024","",""
"BitcoinZ","BTCZ","","","","","","","","","","","","9502646866.092428","","",""
"Patron","PAT","","","1527447600","99.87578541624869","805.0584478889051","1569661200","206.75165086424974","","","","","393938955.02600193","","",""
"AMO Coin","AMO","","","","","","","","","","","","19071148719.353992","","",""
"Starname","IOV","","","","","","","","","","Identity","Services","95851666.00000001","","",""
"Sinovate","SIN","","","","","","","","","","Currencies","Payments","663717042.404516","","",""
"Coin Artist","COIN","","","","","","","","","","","","1081093","","",""
"Actinium","ACM","","","","","","","","","","Currencies","Financial","32974500","","",""
"Mercurial","MER","","","","","","","","","","Derivatives","Financial","","","",""
"MPT","MPT","","","","","","","","","","","","","","",""
"Ether Zero","ETZ","","","","","","","","","","Smart Contract Platforms","Infrastructure","184219462.9","","",""
"ERC20","ERC20","","","","","","","","","","","","1128632512.4217153","","",""
"GCN Coin","GCN","","","","","","","","","","","","172076809999.999","","",""
"Emercoin","EMC","","","1515891600","99.4850946143307","194.21043706896808","1594497600","0","","","","","47818567.806378","","",""
"BitCoal","COAL","","","","","","","","","","","","4500000","","",""
"GlobalToken","GLT","","","","","","","","","","","","121926849.99999999","","",""
"Tolar","","","","","","","","","","","","","215107791.34821135","","",""
"Sharder","SS","","","1540738800","99.4995533966472","199.82151808012594","1593331200","7.635655014242121","","","","","283282765.187","","",""
"Zebi","ZCO","","","1538416800","89.16348554267174","9.228059482943276","1570374000","32.183562358142986","","","","","766570134.1540091","","",""
"Akash Network","AKT","","","","","","","","","","Data Management","Infrastructure","69901857.618422","","",""
"e-Gulden","EFL","","","1515502800","96.39723397825428","27.75645140328733","1540486800","9.242895806472566","","","","","17160153","","",""
"42-coin","42","","","","","","","","","","","","41.99995193","","",""
"BitSend","BSD","","","1515675600","99.58712748058998","242.20551211036894","1563541200","18.107991096145128","","","","","31412887.001082808","","",""
"StrongHands","SHND","","","","","","","","","","","","17215813725.342308","","",""
"Cryption Network","CNT","","","","","","","","","","","Financial","","","",""
"Basis Gold","BAGS","","","","","","","","","","Currencies","Payments","","","",""
"PAYCENT","PYN","","","","","","","","","","","","85310628.407224","","",""
"Xaya","","","","","","","","","","","","","47227035.62097568","","",""
"Namecoin","NMC","","","1515848400","96.4995459082728","28.567722181055","1558101600","18.97492690838521","","","Identity","Services","14736400","","",""
"FedoraCoin","TIPS","","","","","","","","","","","","212269865434.284","","",""
"BlockCDN","BCDN","","","","","","","","","","","","","","",""
"Maxcoin","MAX","","","","","","","","","","","","61445805","","",""
"Adshares","ADS","","","","","","","","","","","","15606384.04449","","",""
"DEUS Finance","DEUS","-61.523782230740245","-46.82616662085128","1620802800","75.0127603468404","4.002042698115922","1626750000","11.50717796437215","1.0182909094059394","1.4134957901498133","","","","3.998456644490615","",""
"BoutsPro","BOUTS","","","","","","","","","","","","76615188.18016","","",""
"Wrapped Matic","WMATIC","","","","","","","","","","","","","","",""
"EXRNchain","EXRN","0","79.60757349819878","1610506800","0","1","1610506800","29.74995150105016","","","","","92500000000","","",""
"Bitcoin Interest","BCI","","","1525273200","99.92416614477013","1318.6722433783316","1578967200","78.23779921780115","","","","","18326891.5","","",""
"QTF","QTF","-70.4344848261638","-71.47451184661787","1621515600","86.3463853815975","7.324067860038973","1626202800","0","0","3.8410071068719884","Centralized Exchanges","Financial","","","",""
"Terracoin","TRC","","","","","","","","","","","","22935396.430361","","",""
"Cloudbric","CLB","","","1559700000","83.88636543676519","6.205924529786843","1570978800","2082.974630952184","","","","","609683916.715444","","",""
"Litecoin Plus","LCP","","","","","","","","","","","","2752341.391409","","",""
"Neutron","NTRN","","","1481184000","55.82845200525988","2.26390073564793","1485435600","4.443858105756373","","","","","39121694.18899","","",""
"SwiftCash","SWIFT","","","","","","","","","","Currencies","Payments","182196265.27095374","","",""
"Morpheus Network","MRPH","","","1527800400","99.89224288735159","928.0129871916135","1553169600","68.81753523862689","","","Enterprise and BaaS","Infrastructure","47180013.8588","","",""
"Bitblocks","BBK","","","","","","","","","","","","263886014.78617382","","",""
"Hyper Pay","HPY","","","1523620800","98.73835685781232","79.26171565962922","1546945200","166.9216099897356","","","","","","","",""
"DAV Coin","DAV","","","","","","","","","","","","693650813.3263288","","",""
"RAC","RAC","-64.18500916082274","27.599594802002418","1618077600","85.93242329148559","7.108544852609548","1626789600","0","0.1821040503890629","0.24353710169125198","","","","1.1172596366205994","",""
"Darwinia Crab Network Token","CRING","","","","","","","","","","","","","","",""
"DMC","DMC","","","","","","","","","","Decentralized Exchanges","Services","","","",""
"Mork","MORK","-59.17172545198973","-64.32335781283413","1615294800","88.70295328154253","8.851870979396493","1615705200","8323.222805860902","1.3158346361201527","1.2989420421102933","","","","1.2206071017208593","",""
"Mt Pelerin","","","","","","","","","","","Tokenization","Infrastructure","","","",""
"Stacker Ventures","STACK","-88.20933875749549","-88.5059978555597","1618358400","92.29397826336516","12.976864511631808","1626829200","9.949653238414372","1.0515966186424448","2.1807756045715916","Tokenization","Financial","","3.53853744083588","",""
"PHI Token","PHI","","","","","","","","","","","","5828253.56369322","","",""
"Pascal","PASC","","","1515848400","99.19581699488973","124.34980516193505","1570816800","40.7807994413971","","","","","34839550","","",""
"PLA","PLA","","-34.91929720609619","1626130800","29.54699137502618","1.4193857998642305","1626742800","0","1.3167359630774569","1.173482367344708","Gaming","Payments","","0.15582252542281033","",""
"Rivetz","RVT","","","1503770400","99.99030443437177","10313.993410449159","1584054000","14.47523844699185","","","","","26244468.18","","",""
"Scala","XTL","","","","","","","","","","","","10202198968.45","","",""
"ARPA Chain","ARPA","","","","","","","","","","Smart Contract Platforms","Infrastructure","1130790592","","",""
"BiLira","TRYB","","-0.3853812334037648","","","","","","0.2944047214575774","","Payment Platforms","Financial","","","",""
"Bitcoin Zero","BZX","","","","","","","","","","","","29010752.366602004","","",""
"Ardcoin","ARDX","","","","","","","","","","Rewards","Services","277807957.41","","",""
"Bitcoin Private ","BTCP","","","1525640400","96.32539881336966","27.213837616947263","1548651600","58.815679615483454","","","Currencies","Payments","4785761.000000001","","",""
"BasketDAO Interest Bearing DPI Index","BDPI","","-24.89172229960991","1623276000","31.278202917058028","1.4551423892379824","1624687200","19.640788036236188","0.870215991229526","0.7831403294481283","Asset Management","Financial","","256.9390253751781","",""
"Creditcoin","","","","","","","","","","","","","564970555.2090411","","",""
"Titan Coin","","","","","","","","","","","","","910820150.1590686","","",""
"Sylo","","","","","","","","","","","","","2431617492","","",""
"Proximax","XPX","","","","","","","","","","Smart Contract Platforms","Infrastructure","6097456550","","",""
"CannabisCoin","CANN","","","1514714400","99.724259383767","362.6596667772142","1557867600","17.585630969461224","","","","","77231175.532608","","",""
"Megacoin","MEC","","","1483545600","17.95746748124925","1.2188799751780588","1483740000","22.156793639905864","","","","","39579916.24309969","","",""
"Counterparty","XCP","","","1515682800","99.51172224952349","204.801467817057","1558760400","17.47664834929533","","","Application Development","Infrastructure","0","","",""
"Telegram Open Network","GRAM","","","","","","","","","","Smart Contract Platforms","Infrastructure","","","",""
"Metaverse Index","MVI","-37.973560114326176","-49.15829517107362","1617969600","53.9873474425738","2.1733152609533817","1624366800","88.36148868475715","1.6559649912183247","1.5434465789820797","Virtual and Augmented Reality","Financial","","51.09758305009734","15.553541629023593",""
"Uniform Fiscal Object","UFO","","","1476154800","0","1","1476154800","25.625280516840053","","","","","0","","",""
"ZB","ZB","-51.04228839224528","-15.517833301544915","1618207200","63.08833333333334","2.7091705422856367","1623106800","3.009302325581397","0","3.9135329496786038","Centralized Exchanges","Financial","463288810","","",""
"GSENetwork","GSE","","","1534546800","99.9756493579994","4106.667906232475","1593756000","0","","","","","","","",""
"Jarvis Network","JRT","0","0","1598720400","69.77180004990574","3.3081691984668815","1604088000","91.34689473816634","","","Decentralized Exchanges","Financial","29005880.1893","","",""
"Staker DAO","STKR","","","","","","","","","","","Financial","15474931.730387","","",""
"MCDex","MCB","-49.73255043941473","441.61613331041946","1618610400","62.9785370656774","2.7011358297051515","1621875600","69.92922333738042","2.190417967211195","2.136760612439891","Derivatives","Financial","","14.802036563808972","",""
"Pirate","ARRR","","","","","","","","","","Currencies","Currency","184386830.05554","","",""
"Bitcoin God","GOD","","","","","","","","","","","","","","",""
"Dynamic","DYN","","","1515060000","99.83842865298084","618.9216209736721","1563357600","12.9378260677213","","","","","15380761.43633908","","",""
"FantasyGold","FGC","","","","","","","","","","","","139659572.08411118","","",""
"PDAO","PDAO","","","","","","","","","","Content Creation and Distribution","Services","","","",""
"Unify","UNIFY","","","","","","","","","","","","18185084.75","","",""
"Ecoin","ECOIN","","","1558249200","83.25537491224338","5.972065631563068","1570932000","114.51880417973695","","","","","","","",""
"Ternio","TERN","35.78956190010791","-46.18644385935814","1609754400","46.18644385935814","1.8582678263939623","1620234000","49.63210638044097","0.1625472475525433","2.0499147675340006","","","0","","",""
"eBoost","EBST","","","1515589200","99.86609649980886","746.8064677716887","1557720000","73.33949172923563","","","","","99990001.568832","","",""
"Unit Protocol","DUCK","3382.873757643639","13957.285230038324","1625587200","39.764681633158325","1.6601555816636635","1626753600","10.111883014237035","2.4431736836459965","2.397610967232288","","","","0.13927976485638893","",""
"Marscoin","MARS","","","","","","","","","","","","0","","",""
"Tokenomy","TEN","","","","","","","","","","","","200000000","","",""
"Bitradio","BRO","","","","","","","","","","","","10207157.16704446","","",""
"Merculet","MVP","","","1560441600","94.67124668630696","18.7661154707678","1576299600","55.367430879029435","","","","","4332171293.58625","","",""
"Belt","BELT","","","","","","","","","","Decentralized Exchanges","Financial","4494511.40385423","","",""
"DeFi Dollar","DUSD","","","","","","","","","","Stablecoins","Financial","","","",""
"Bounce","AUCTION","","","","","","","","","","","Financial","2083955.597602","","",""
"SportX","SX","","-59.37070666422124","1620637200","61.29164581818763","2.5834216440797766","1623556800","25.351172977921465","1.9689543798665767","1.6869586964968892","","","","0.36756659743619075","-2.457811770872655",""
"Trittium","TRTT","","","","","","","","","","Lending","Infrastructure","128915824.832513","","",""
"Jetcoin","JET","","","","","","","","","","","","12768025.12559809","","",""
"Blockpass","","","","","","","","","","","","","167223761.64","","",""
"Dynamic Set Dollar","DSD","-66.58827022877117","-97.02884673502298","1609282800","97.81459083113894","45.75802162123977","1624489200","43.04458631856268","0.8174985393570312","1.2943047897932078","Stablecoins","Financial","","0.02202972392855886","",""
"Aleph.im","ALEPH","-78.91438931910159","101.91124416185427","1617368400","99.81000160879965","526.3202460201744","1624640400","110.46632522837905","1.0813489701610806","4.388894992156191","","","102929094.4760308","","",""
"Refinable","FINE","","","","","","","","","","","","41059833","","",""
"Assemble Protocol","ASM","","","","","","","","","","Rewards","Services","","","",""
"UCAP","UCAP","","","","","","","","","","Decentralized Exchanges","Financial","","","",""
"NuBits","USNBT","","","","","","","","","","","","10981667.2799","","",""
"Mochi.Market","MOMA","","","","","","","","","","Decentralized Exchanges","Infrastructure","16676250.95812608","","",""
"Pesetacoin","PTC","","","1515848400","96.88120930624328","32.06370988607299","1539090000","12.0204201065066","","","","","144058984.4139706","","",""
"Dimecoin","DIME","-47.44723859834063","185.78533719420733","1618682400","47.44723859834063","1.9028495807423447","1626354000","0","0","0.059940941744463065","","","478333438962","","",""
"TrezarCoin","TZC","","","","","","","","","","","","244970249.99999997","","",""
"chainium","CHX","","","1550098800","53.558399745024786","2.153241909214512","1558785600","35.092014816500274","","","Crowdfunding","Financial","99719012.2630844","","",""
"StakeCube Coin","SCC","","","","","","","","","","","","8092682.70771397","","",""
"DeFiPulse Index","DPI","-43.66040137685921","116.80232313449532","1620828000","60.79834803129276","2.5509129074413774","1624366800","29.267391250956116","1.1635130780098777","1.5583467163838534","Derivatives","Financial","","257.75791537775893","8.553768928850072",""
"Dynamite","DYNMT","","","","","","","","","","Information","Services","391169.3","","",""
"Unobtanium","UNO","","","1508400000","84.33252012346139","6.382647419241034","1508511600","10.463998407381663","","","","","0","","",""
"Nexus Mutual","NXM","","","","","","","","","","Misc","Financial","6405124.78185236","","",""
"Rublix","RBLX","","","","","","","","","","Asset Management","Financial","20745871.35607361","","",""
"Polyient Games Governance Token","PGT","-60.74510031931774","-90.75279549482686","1615428000","92.35005194455707","13.071984185415495","1624827600","46.348137087101726","5.88378826187575","3.3057983127948916","Gaming","Media and Entertainment","18235.69527684","","",""
"Hex","HEX","706.9647516755476","970.875307761986","1626386400","20.766416847056497","1.26209109850518","1626778800","23.36875041889575","2.210473212017248","1.9348596476292304","","","","0.14228239124402742","8.044033175061593",""
"CloakCoin","CLOAK","","","1514512800","99.43568993299309","177.20754217693957","1563318000","16.420696984769837","","","","","5667827.67431736","","",""
"JulSwap","JULD","","","","","","","","","","","","532041735.2384295","","",""
"VinChain","","","","","","","","","","","","","590108901","","",""
"Trollcoin","TROLL","","","","","","","","","","Currencies","Currency","592810145","","",""
"Karura","KAR","","","","","","","","","","Lending","Infrastructure","","","",""
"Bottos","BTO","","","1526569200","99.72483835167158","363.4227393515199","1591711200","13.763824303914873","","","","","546000153.26","","",""
"Coti","","","","","","","","","","","","","669740238.21","","",""
"BitWhite","BTW","","","","","","","","","","","","36325371.318385","","",""
"UniLayer","LAYER","","","","","","","","","","Decentralized Exchanges","Financial","20065123","","",""
"NOW Token","NOW","","","","","","","","","","Currencies","Payments","83432980.23334938","","",""
"Fintrux","FTX","","","","","","","","","","","","95000000","","",""
"Nekonium","NUKO","","","","","","","","","","","","12000829.33","","",""
"BasketDAO","BASK","","","","","","","","","","Asset Management","Financial","","","",""
"Coinloan","","","","","","","","","","","","","1950000","","",""
"TOP","","","","","","","","","","","","","5512414942.82","","",""
"NewYorkCoin","NYC","","","","","","","","","","","","0","","",""
"Bifrost","BFC","","","","","","","","","","Payment Platforms","Infrastructure","749315838.1299824","","",""
"Emerald Crypto","EMD","","","","","","","","","","","","19117129.373306","","",""
"Auroracoin","AUR","","","1512601200","96.11316930654836","25.727902213100045","1539853200","85.54746618876324","","","","","0","","",""
"Arion","ARION","","","","","","","","","","","","14297782","","",""
"Potentiam","","","","","","","","","","","","","","","",""
"Razor Network","RAZOR","","","","","","","","","","Data Management","Infrastructure","87758446.00146075","","",""
"MCashChain","MCASH","","","","","","","","","","Payment Platforms","Infrastructure","655129798","","",""
"DecentBet","DBET","","","1526943600","92.86005507541864","14.00571027596034","1545058800","233.7587931300499","","","","","188632973.02179232","","",""
"PHOON","PHOON","","-12.949589594246405","1626638400","3.5598017198063525","1.0369120116226207","1626847200","0","0.644031995978793","0.8268360616274683","Asset Management","Financial","","4.867543799842697","",""
"Ndau","NDAU","","","","","","","","","","","","","","",""
"NFTLootBox","LOOT","","","","","","","","","","Tokenization","Media and Entertainment","22599","","",""
"Zloadr","ZDR","","","1556211600","42.78038451855455","1.7476524293041937","1556272800","33.06541513176913","","","","","5425705.908489001","","",""
"Flash","FLASH","","","","","","","","","","","","0","","",""
"Yellow Road","ROAD","","","","","","","","","","","","2124612.749","","",""
"Pepemon Pepeballs","PPBLZ","","","","","","","","","","Gaming","Media and Entertainment","14000","","",""
"AlexMasmej","ALEX","-69.8112476233834","54.35101923360559","1613667600","77.4771354930586","4.439932583583257","1626350400","22.12075341193666","0.9605425010612507","1.6967820074371407","","","","0.048854251095924","",""
"PIS Token","PIS","-65.08763495720447","-78.85824285259717","1613487600","91.35619212773848","11.568975326361162","1626483600","6.005869319272147","0.26591493989990067","2.168882686070073","Decentralized Exchanges","Financial","","8.279075132542177","",""
"Yearn Ecosystem Token Index","YETI","-54.25775694570966","13.647576837792228","1620784800","69.11313065800839","3.2376217509376075","1626289200","1.7968333613701832","0.9226620104776293","1.8985797172865417","Asset Management","Financial","","0.866242674396878","",""
"Hdac","","","","","","","","","","","","","","","",""
"SPINDLE","SPD","","","1526860800","99.87985453167803","832.324359767107","1587240000","114.05527126496351","","","","","3521566087.4695625","","",""
"Delphy","DPY","","","1525568400","99.29340026621114","141.52283848705994","1576303200","0","","","","","62199847.55839229","","",""
"Noku","NOKU","","","1558969200","38.43277028313104","1.6242406952509143","1578124800","779.3854280421152","","","","","31271503.58366443","","",""
"Bali Coin","","","","","","","","","","","","","","","",""
"Energo","TSL","","","1520985600","98.92441750164755","92.97287762972887","1577869200","15.55530964972101","","","","","602378919.746","","",""
"TRAXIA","TMT","","","1555156800","55.763144697976465","2.2605585165866366","1559415600","29.050212316904812","","","","","328320713.78","","",""
"Joint Ventures","JOINT","","","","","","","","","","","","22248084.72607178","","",""
"ExchangeCoin","EXCC","","","","","","","","","","","","","","",""
"Illuvium","ILV","","","","","","","","","","Gaming","Media and Entertainment","651440.25822608","","",""
"ACryptoS","ACS","","","","","","","","","","","","","","",""
"PowerPool ASSY Index","ASSY","","-26.97603767671896","1623247200","28.191554005186624","1.3925938462339493","1624532400","23.537299069899916","1.18595295227063","1.135642616400024","Asset Management","Financial","","0.8552832209067126","",""
"Sifchain","EROWAN","-80.40424436252502","-79.05577145037303","1624485600","92.99846381343036","14.282579898939929","1626796800","30.604022688803006","1.47328185062045","1.8283900056617963","Decentralized Exchanges","Financial","","0.12146848063927308","22.585333467109304",""
"Reserve","","","","","","","","","","","Stablecoins","Payments","","","",""
"Digitalcoin","DGC","","","","","","","","","","","","37585988.34403641","","",""
"Julien","JULIEN","-71.68400923543712","136.40090396180398","1612468800","91.96596615093762","12.44704738350967","1615705200","135.73528542315557","0.5861767145569005","0.9711223357348703","","","","0.4794616936513577","",""
"GLQ","GLQ","-71.74703467145913","-67.54506993391904","1621324800","87.29303758918186","7.86970140990301","1626818400","14.888345028665615","1.449784808110425","2.169841150324391","Data Management","Services","","0.013970399191980282","",""
"Decent","N/A","","","","","","","","","","","","","","",""
"Switcheo","SWTH","","","","","","","","","","Decentralized Exchanges","Financial","1501609811.07927","","",""
"Shift","SHIFT","","","1514563200","99.59743845412619","248.40922096257","1570593600","2.4952985685522773","","","","","0","","",""
"CVCoin","CVN","","","","","","","","","","","","12380890","","",""
"Atmos","ATMOS","","","","","","","","","","","","62717622","","",""
"tBTC","TBTC","-39.20695244234309","13.274842636567932","1618380000","49.98119065238606","1.9992479090222552","1626832800","14.330474054720318","0.9122193930567886","0.9666448547149591","Currencies","Payments","","32744.72972008802","6.406680880169822",""
"Block-Logic","BLTG","","","","","","","","","","","","22899328.983513","","",""
"Ditto","DITTO","","","","","","","","","","","","2570142","","",""
"CEEK VR","CEEK","","","","","","","","","","","","706544460.245471","","",""
"Goose FInance","EGG","","","","","","","","","","","","1755130.1832828699","","",""
"Atheios","ATH","","","","","","","","","","","","41987805.25","","",""
"Blockchain Exchange Alliance","BXA","","","","","","","","","","","","","","",""
"BHPCoin","BHP","","","","","","","","","","","","20177578.18","","",""
"Jupiter","DAR","","","1505656800","81.37805307551534","5.370007787344574","1507881600","96.00896349588388","","","","","126928743.29613882","","",""
"Monkey Project","MONK","","","","","","","","","","","","12881851.07159385","","",""
"Sashimi","SASHIMI","-62.90319904915701","-10.241132281043264","1612688400","92.58818459170088","13.491971196156408","1626202800","1.890483245206169","0.6580354418487527","1.1481198279984062","","","","0.026608428549607894","",""
"VAI","VAI","","","","","","","","","","Asset Management","Services","89357567.99999999","","",""
"GME","GME","-20.45961944539233","-95.49344330912464","1612202400","96.31279223229738","27.12079337539119","1618084800","362.885144979403","2.986377063661938","5.283184117522416","","","","0.2695272317350846","",""
"Yocoin","YOC","","","","","","","","","","","","369659254.537605","","",""
"Sentinel Chain","SENC","","","","","","","","","","","","197269665.85685802","","",""
"Sperax","SPA","","","","","","","","","","Smart Contract Platforms","Infrastructure","","","",""
"ADAMANT Messenger","","","","","","","","","","","Social Media","Services","87032721.5","","",""
"BRY","BRY","","","","","","","","","","Data Management","Services","2000000.0000000002","","",""
"TON Crystal","TON","","","","","","","","","","Smart Contract Platforms","Infrastructure","","","",""
"Tokes","TKS","","","1515675600","99.5291970213294","212.40307417418475","1559930400","0","","","","","199999574","","",""
"Chia","XCH","","-68.51710734062847","1621036800","89.04281429641343","9.12643106589562","1626771600","12.788146210487369","1.9922431354773944","2.7232629913589985","Smart Contract Platforms","Infrastructure","","183.13056301738786","0.9198521531059038",""
"EnterCoin","ENTRC","","","","","","","","","","","","5696850.1","","",""
